gestfips,h_year,hearnval,hfdval,hfoodsp,hlorent,hmcaid,hpawval,hpaw_yn,hpublic,hssival,h_seq,gtmetsta,ffpos,f_mv_fs,povll,pehspnon,prdtrace,prcitshp,pemlr,a_age,a_maritl,a_hga,marsupwt,dis_hp,hea,mcaid,paw_val,paw_yn,pearnval,pov_univ,pppos,spm_id,ssi_val,ssi_yn,wkswork,racecat
California,2023,74200,0,2,2,3,0,2,2,0,79632,2,2,0,7,2,8,1,1,26,7,43,3119.73,2,1,2,0,2,30000,1,42,79632001,0,2,52,5
California,2023,325000,0,2,2,3,0,2,2,0,79633,1,1,0,14,2,1,1,1,28,7,45,5980.96,2,2,2,0,2,325000,1,41,79633001,0,2,46,1
California,2023,11465,4740,1,0,1,0,2,0,0,79639,2,1,4740,2,2,1,1,1,44,5,40,2585.9,1,1,1,0,2,11465,1,41,79639001,0,2,52,1
California,2023,160000,0,2,0,3,0,2,0,0,79640,2,1,0,14,1,1,1,1,39,5,43,3701.07,2,2,2,0,2,112500,1,41,79640001,0,2,52,4
California,2023,160000,0,2,0,3,0,2,0,0,79640,2,2,0,10,1,2,1,4,28,7,40,3701.07,2,3,2,0,2,47500,1,42,79640001,0,2,52,4
California,2023,56000,2220,1,0,1,0,2,0,0,79643,2,1,2220,9,2,4,1,1,48,1,44,2585.82,1,3,1,0,2,54000,1,42,79643001,0,2,52,3
California,2023,0,0,2,0,3,0,2,0,0,79645,2,1,0,12,2,3,1,4,55,7,42,3621.46,2,1,2,0,2,0,1,41,79645001,0,2,0,5
California,2023,5600,720,1,2,1,0,2,2,0,79647,2,1,720,2,1,7,1,4,26,7,43,3164.84,2,3,1,0,2,5600,1,41,79647001,0,2,5,4
California,2023,210000,0,2,2,3,0,2,2,0,79648,2,1,0,14,2,1,1,1,49,2,44,2407.28,2,3,2,0,2,90000,1,41,79648001,0,2,45,1
California,2023,20600,0,2,2,2,0,2,2,0,79649,2,1,0,5,2,7,1,4,21,7,42,4680.03,1,2,2,0,2,11000,1,41,79649001,0,2,35,5
California,2023,20600,0,2,2,2,0,2,2,0,79649,2,2,0,1,2,3,1,7,20,7,40,4680.03,2,2,2,0,2,0,1,42,79649001,0,2,0,5
California,2023,20600,0,2,2,2,0,2,2,0,79649,2,3,0,2,1,7,1,7,20,7,40,3345.34,2,3,1,0,2,9600,1,43,79649004,0,2,16,4
California,2023,0,0,2,2,2,0,2,2,0,79654,2,1,0,6,2,1,1,6,66,5,40,4443.33,1,5,1,0,2,0,1,41,79654001,0,2,0,1
California,2023,0,0,2,2,2,0,2,2,0,79654,2,2,0,1,2,1,1,5,64,5,39,4443.33,2,3,2,0,2,0,1,42,79654001,0,2,0,1
California,2023,17000,0,2,0,1,0,2,1,0,79656,2,1,0,7,1,1,1,1,23,7,43,2217.47,2,3,1,0,2,17000,1,41,79656001,0,2,52,4
California,2023,96000,0,2,2,2,0,2,2,0,79657,2,1,0,10,1,1,1,0,13,7,0,2979.92,0,3,1,0,0,0,1,43,79657001,0,0,0,4
California,2023,96000,0,2,2,2,0,2,2,0,79657,2,2,0,1,1,1,1,7,50,7,42,2296.99,2,3,1,0,2,4000,1,45,79657001,0,2,8,4
California,2023,67000,2364,1,0,3,0,2,0,0,79658,2,1,2364,9,2,1,4,7,73,6,40,4118.41,2,2,2,0,2,0,1,42,79658001,0,2,0,1
California,2023,41000,0,2,2,3,0,2,2,0,79660,2,1,0,6,1,4,1,1,67,5,43,2349.06,2,2,2,0,2,12000,1,41,79660001,0,2,52,4
California,2023,41000,0,2,2,3,0,2,2,0,79660,2,2,0,7,1,1,1,1,47,7,38,2349.06,2,2,2,0,2,29000,1,42,79660001,0,2,44,4
California,2023,167000,0,2,0,3,0,2,0,0,79661,2,1,0,11,2,5,1,1,36,7,43,2700.84,2,1,2,0,2,55000,1,41,79661001,0,2,52,5
California,2023,167000,0,2,0,3,0,2,0,0,79661,2,2,0,10,1,5,1,1,31,7,43,2731.1,2,1,2,0,2,52000,1,42,79661003,0,2,52,4
California,2023,167000,0,2,0,3,0,2,0,0,79661,2,3,0,11,2,1,1,1,25,7,43,2731.1,2,1,2,0,2,60000,1,43,79661003,0,2,52,1
California,2023,90000,0,2,0,3,0,2,0,0,79662,2,1,0,14,2,1,1,1,35,7,43,4692.29,1,2,2,0,2,90000,1,41,79662001,0,2,52,1
California,2023,28000,300,1,0,1,0,2,1,0,79663,2,1,300,5,2,1,1,1,41,5,43,2919.04,2,3,1,0,2,28000,1,41,79663001,0,2,52,1
California,2023,102000,0,2,0,3,0,2,0,0,79664,2,1,0,14,2,1,1,1,34,1,44,5576.96,2,2,2,0,2,50000,1,41,79664001,0,2,52,1
California,2023,91000,0,2,2,2,0,2,2,0,79665,2,1,0,8,2,1,1,1,24,7,39,5532.34,2,2,1,0,2,33000,1,41,79665001,0,2,52,1
California,2023,91000,0,2,2,2,0,2,2,0,79665,2,2,0,8,1,1,1,1,28,7,40,4732.02,2,2,1,0,2,33000,1,42,79665003,0,2,52,4
California,2023,91000,0,2,2,2,0,2,2,0,79665,2,3,0,6,2,1,1,7,24,7,39,5716.03,2,2,2,0,2,25000,1,43,79665004,0,2,20,1
California,2023,59000,13200,1,2,1,0,2,2,0,79666,2,1,13200,6,2,1,1,0,5,7,0,2874.91,0,1,1,0,0,0,1,45,79666001,0,0,0,1
California,2023,125000,0,2,0,3,0,2,0,0,79673,2,1,0,14,1,1,5,1,29,1,40,2543.71,1,3,2,0,2,45000,1,42,79673001,0,2,52,4
California,2023,219965,0,2,0,3,0,2,0,0,79674,2,1,0,14,2,1,1,6,66,6,39,2103,1,5,2,0,2,0,1,42,79674001,0,2,0,1
California,2023,219965,0,2,0,3,0,2,0,0,79674,2,2,0,13,2,3,1,1,43,5,39,4350.89,2,3,2,0,2,75965,1,44,79674001,0,2,52,5
California,2023,163000,0,2,0,3,0,2,0,0,79678,2,1,0,14,2,3,1,1,38,7,37,2365.06,2,2,2,0,2,130000,1,41,79678001,0,2,52,5
California,2023,163000,0,2,0,3,0,2,0,0,79678,2,2,0,7,2,1,1,1,51,5,40,2365.06,2,3,2,0,2,28000,1,43,79678001,0,2,52,1
California,2023,100100,0,2,0,2,0,2,0,7200,79679,2,1,0,7,2,1,1,0,2,7,0,3548.01,0,2,1,0,0,0,1,45,79679001,0,0,0,1
California,2023,100100,0,2,0,2,0,2,0,7200,79679,2,2,0,9,2,1,1,1,38,7,39,2497.23,2,2,1,0,2,40000,1,46,79679001,0,2,52,1
California,2023,19502,0,2,0,2,0,2,0,0,79680,2,1,0,6,2,1,1,5,70,5,40,2382.7,2,4,2,0,2,0,1,41,79680001,0,2,0,1
California,2023,27000,0,2,0,2,0,2,0,0,79681,2,1,0,8,2,1,1,7,52,1,39,2650.4,2,2,2,0,2,20000,1,41,79681001,0,2,12,1
California,2023,50000,0,2,0,3,0,2,0,0,79682,2,1,0,9,2,1,1,5,68,1,40,2647.57,2,2,2,0,2,50000,1,42,79682001,0,2,52,1
California,2023,7000,894,1,2,2,0,2,2,0,79683,2,1,894,1,2,7,1,1,26,7,42,3608.08,2,1,1,0,2,3000,1,41,79683001,0,2,20,5
California,2023,7000,894,1,2,2,0,2,2,0,79683,2,2,0,4,2,1,1,7,24,7,43,3353.89,2,1,2,0,2,4000,1,42,79683003,0,2,10,1
California,2023,55000,0,2,0,3,0,2,0,0,79684,1,1,0,9,2,3,1,1,35,1,40,2779.15,2,1,2,0,2,55000,1,41,79684001,0,2,52,5
California,2023,20000,0,2,2,3,0,2,2,0,79685,1,1,0,10,2,1,1,1,64,5,44,3891.48,2,2,2,0,2,20000,1,41,79685001,0,2,52,1
California,2023,66000,0,2,0,1,0,2,0,0,79686,1,1,0,5,1,1,1,0,11,7,0,2177.09,0,3,1,0,0,0,1,46,79686001,0,0,0,4
California,2023,204000,0,2,0,2,0,2,0,0,79687,1,1,0,14,2,1,1,1,28,7,40,5875.44,2,2,1,0,2,20000,1,43,79687001,0,2,52,1
California,2023,19000,894,1,0,3,0,2,0,0,79688,1,1,0,4,1,1,5,1,38,7,39,2207.88,2,2,2,0,2,19000,1,41,79688001,0,2,46,4
California,2023,19000,894,1,0,3,0,2,0,0,79688,1,2,894,1,1,1,5,7,37,7,39,2207.88,2,2,2,0,2,0,1,42,79688001,0,2,0,4
California,2023,9800,2400,1,0,1,6000,1,1,0,79689,1,1,2400,2,1,1,1,0,13,7,0,2219.97,0,3,1,0,0,0,1,43,79689001,0,0,0,4
California,2023,0,3264,1,0,1,0,2,0,6360,79690,1,1,3264,3,2,1,1,6,63,7,40,4087.52,1,5,1,0,2,0,1,41,79690001,6360,1,0,1
California,2023,0,0,2,0,3,0,2,0,0,79692,1,1,0,1,2,1,4,5,63,7,39,3891.48,2,1,2,0,2,0,1,41,79692001,0,2,0,1
California,2023,0,600,1,0,3,0,2,0,0,79693,1,1,600,4,2,1,1,5,85,4,42,3239.89,2,2,2,0,2,0,1,41,79693001,0,2,0,1
California,2023,0,0,2,2,3,0,2,2,0,79694,1,1,0,1,1,1,5,7,41,5,32,2309.85,2,1,2,0,2,0,1,41,79694001,0,2,0,4
California,2023,173000,0,2,0,3,0,2,0,0,79695,1,1,0,14,1,4,1,0,2,7,0,4168.62,0,1,2,0,0,0,1,45,79695001,0,0,0,4
California,2023,0,0,2,0,3,0,2,0,0,79696,1,1,0,14,1,1,1,5,70,1,43,1968.71,2,3,2,0,2,0,1,41,79696001,0,2,0,4
California,2023,0,0,2,0,3,0,2,1,0,79697,1,1,0,1,2,1,1,4,21,7,40,6338.63,2,1,2,0,2,0,1,41,79697001,0,2,0,1
California,2023,0,0,2,0,1,0,2,0,0,79698,1,1,0,1,2,1,1,5,52,7,40,4768.27,2,1,1,0,2,0,1,41,79698001,0,2,0,1
California,2023,48000,0,2,2,3,0,2,2,0,79699,1,1,0,10,2,1,1,1,31,7,44,5374.77,2,1,2,0,2,48000,1,41,79699001,0,2,52,1
California,2023,152000,0,2,0,3,0,2,0,0,79701,1,1,0,14,2,2,1,1,68,5,46,3179.75,1,5,2,0,2,152000,1,41,79701001,0,2,52,2
California,2023,220000,0,2,0,3,0,2,0,0,79702,1,1,0,14,2,1,1,1,67,7,39,5457.95,2,2,2,0,2,110000,1,41,79702001,0,2,52,1
California,2023,220000,0,2,0,3,0,2,0,0,79702,1,2,0,14,2,1,1,1,32,7,39,5457.95,2,2,2,0,2,90000,1,43,79702001,0,2,52,1
California,2023,0,1200,1,2,3,0,2,2,0,79703,1,1,1200,1,2,2,1,6,63,7,40,3847.09,1,5,2,0,2,0,1,41,79703001,0,2,0,2
California,2023,0,0,2,0,3,0,2,0,0,79705,1,1,0,11,1,1,4,5,66,1,35,1946.43,2,2,2,0,2,0,1,42,79705001,0,2,0,4
California,2023,24000,0,2,0,1,0,2,0,0,79710,1,1,0,6,1,1,4,5,61,1,32,1999.14,2,4,1,0,2,11000,1,42,79710001,0,2,12,4
California,2023,0,1200,1,2,1,0,2,2,0,79711,1,1,1200,1,1,4,4,3,32,1,39,4386.33,2,3,1,0,2,0,1,41,79711001,0,2,0,4
California,2023,0,0,2,0,3,0,2,0,0,79713,1,1,0,1,2,1,1,5,50,1,40,3620.59,2,1,2,0,2,0,1,41,79713001,0,2,0,1
California,2023,50000,0,2,2,3,0,2,2,0,79716,1,1,0,1,1,1,4,7,64,7,40,2036.99,2,3,2,0,2,0,1,41,79716001,0,2,0,4
California,2023,50000,0,2,2,3,0,2,2,0,79716,1,2,0,11,1,1,4,1,65,7,39,2036.99,2,3,2,0,2,50000,1,42,79716001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,79719,1,1,0,3,2,1,1,5,79,4,35,3239.89,2,3,2,0,2,0,1,41,79719001,0,2,0,1
California,2023,12000,8400,1,2,1,7200,1,2,0,79720,1,1,8400,2,1,3,1,0,13,7,0,4191.2,0,3,1,0,0,0,1,44,79720001,0,0,0,4
California,2023,55000,0,2,2,3,0,2,2,0,79721,1,1,0,11,2,1,1,1,44,7,44,4962.83,1,4,2,0,2,55000,1,41,79721001,0,2,46,1
California,2023,156000,0,2,0,3,0,2,0,0,79722,1,1,0,14,1,1,1,7,20,7,40,5255.68,2,1,2,0,2,0,1,43,79722001,0,2,0,4
California,2023,140000,0,2,0,3,0,2,0,0,79723,1,1,0,13,1,1,1,1,31,1,41,3215.75,2,1,2,0,2,65000,1,41,79723001,0,2,46,4
California,2023,24000,0,2,0,1,0,2,1,0,79726,1,1,0,4,1,1,5,1,47,5,39,2139.64,2,3,1,0,2,24000,1,41,79726001,0,2,44,4
California,2023,0,0,2,0,3,0,2,0,0,79728,1,1,0,12,2,1,1,5,79,5,40,3239.89,1,3,2,0,2,0,1,41,79728001,0,2,0,1
California,2023,0,0,2,0,1,0,2,0,0,79729,1,1,0,1,2,1,1,5,62,5,40,4990.54,2,1,1,0,2,0,1,41,79729001,0,2,0,1
California,2023,18000,4800,1,2,1,0,2,2,0,79733,1,1,4800,2,1,1,5,7,62,1,33,2492.08,2,3,1,0,2,18000,1,41,79733001,0,2,52,4
California,2023,0,0,2,2,1,0,2,2,0,79734,1,1,0,1,2,4,1,1,22,7,40,4052.59,2,2,1,0,2,0,1,41,79734001,0,2,0,3
California,2023,0,0,2,2,1,0,2,2,0,79734,1,2,0,1,2,4,4,6,48,1,39,2688.54,2,2,1,0,2,0,1,44,79734001,0,2,0,3
California,2023,160000,0,2,0,3,0,2,0,0,79737,1,1,0,14,2,1,1,1,59,1,42,4205.44,2,2,2,0,2,80000,1,41,79737001,0,2,52,1
California,2023,143000,0,2,2,1,0,2,2,0,79738,1,1,0,14,2,2,1,1,36,1,40,3679.64,2,1,1,0,2,69000,1,42,79738001,0,2,52,2
California,2023,104000,0,2,2,3,0,2,2,0,79739,1,1,0,14,2,1,1,1,68,5,40,3695.86,2,3,2,0,2,39000,1,42,79739001,0,2,52,1
California,2023,0,0,2,2,3,0,2,2,0,79740,1,1,0,4,2,1,1,5,65,5,40,4660.35,2,3,2,0,2,0,1,41,79740001,0,2,0,1
California,2023,104000,0,2,0,1,0,2,0,0,79742,1,1,0,10,1,1,5,1,49,1,43,3685.61,2,1,1,0,2,77000,1,41,79742001,0,2,52,4
California,2023,26000,0,2,0,3,0,2,0,0,79743,1,1,0,6,2,1,1,1,61,5,43,4679.38,2,3,2,0,2,26000,1,41,79743001,0,2,52,1
California,2023,55000,0,2,2,1,0,2,2,0,79744,1,1,0,11,1,1,1,1,39,5,39,1932.51,2,1,1,0,2,55000,1,41,79744001,0,2,52,4
California,2023,0,0,2,0,3,0,2,0,0,79745,1,1,0,5,1,1,1,5,67,4,41,2037.17,2,3,2,0,2,0,1,41,79745001,0,2,0,4
California,2023,93000,0,2,2,3,0,2,2,0,79746,1,1,0,13,1,1,1,1,45,1,42,3914.72,2,1,2,0,2,45000,1,42,79746001,0,2,52,4
California,2023,49000,0,2,2,2,0,2,2,0,79747,1,1,0,6,1,1,1,0,10,7,0,2303.52,0,3,1,0,0,0,1,44,79747001,0,0,0,4
California,2023,98700,0,2,2,3,0,2,2,0,79749,1,1,0,14,1,4,1,1,27,1,43,2019.78,2,1,2,0,2,33700,1,41,79749001,0,2,52,4
California,2023,35000,0,2,2,3,0,2,2,0,79752,1,1,0,6,1,1,1,1,31,7,39,2328.23,2,3,2,0,2,35000,1,41,79752001,0,2,52,4
California,2023,65000,0,2,0,1,0,2,0,0,79753,1,1,0,12,1,1,1,1,48,7,40,2123.17,2,1,1,0,2,65000,1,41,79753001,0,2,52,4
California,2023,65000,0,2,0,1,0,2,0,0,79753,1,2,0,1,1,1,1,7,27,7,40,2289.37,2,1,1,0,2,0,1,42,79753003,0,2,0,4
California,2023,48000,0,2,2,1,0,2,2,0,79754,1,1,0,9,1,3,1,1,38,5,42,3186.89,2,1,1,0,2,48000,1,41,79754001,0,2,52,4
California,2023,0,4452,1,2,1,0,2,2,0,79755,1,1,4452,3,1,1,1,5,69,1,39,4096.36,2,3,1,0,2,0,1,42,79755001,0,2,0,4
California,2023,75000,0,2,0,3,0,2,0,0,79756,1,1,0,12,1,3,4,4,34,1,39,2770.53,2,3,2,0,2,20000,1,42,79756001,0,2,24,4
California,2023,50000,0,2,0,2,0,2,0,0,79757,1,1,0,8,1,1,4,5,80,4,32,1876.21,2,4,1,0,2,0,1,43,79757001,0,2,0,4
California,2023,0,0,2,0,1,0,2,0,0,79758,1,1,0,1,2,1,1,5,59,1,40,4969.54,2,2,1,0,2,0,1,41,79758001,0,2,0,1
California,2023,76000,0,2,0,3,0,2,0,0,79759,1,1,0,12,1,1,1,1,23,7,41,2496.1,2,1,2,0,2,27000,1,42,79759001,0,2,52,4
California,2023,182000,0,2,2,3,0,2,2,0,79760,1,1,0,13,1,1,1,1,24,7,39,2748.24,2,2,2,0,2,27000,1,45,79760001,0,2,52,4
California,2023,14000,2160,1,2,2,0,2,2,0,79761,1,1,2160,4,1,1,1,7,40,1,39,2311.56,2,4,2,0,2,0,1,42,79761001,0,2,0,4
California,2023,60000,0,2,2,3,0,2,2,0,79762,1,1,0,11,2,2,1,1,29,7,43,4955.21,2,1,2,0,2,60000,1,41,79762001,0,2,52,2
California,2023,20000,0,2,0,3,0,2,0,0,79764,1,1,0,12,2,1,1,1,72,1,40,4322.95,2,2,2,0,2,20000,1,42,79764001,0,2,52,1
California,2023,95000,0,2,2,3,0,2,2,0,79765,1,1,0,9,1,1,1,1,36,1,40,2399.43,2,2,2,0,2,7000,1,41,79765001,0,2,52,4
California,2023,86000,0,2,0,3,0,2,1,0,79766,1,1,0,8,1,1,1,1,30,7,43,2192.61,2,2,2,0,2,35000,1,41,79766001,0,2,52,4
California,2023,86000,0,2,0,3,0,2,1,0,79766,1,2,0,10,1,1,1,1,27,7,40,2926.86,2,2,2,0,2,51000,1,42,79766003,0,2,52,4
California,2023,90000,600,1,2,2,0,2,2,0,79770,1,1,600,11,1,1,1,7,36,7,40,2179.73,2,5,2,0,2,90000,1,41,79770001,0,2,52,4
California,2023,75000,0,2,0,1,0,2,0,0,79772,1,1,0,10,1,1,1,7,21,1,40,2517.99,2,2,1,0,2,0,1,42,79772001,0,2,0,4
California,2023,65000,0,2,2,2,0,2,2,0,79773,1,1,0,10,2,1,1,7,62,1,38,4505.07,2,3,2,0,2,0,1,41,79773001,0,2,0,1
California,2023,195000,0,2,0,3,0,2,0,0,79774,1,1,0,14,1,1,1,1,28,7,39,2788.24,2,2,2,0,2,40000,1,42,79774001,0,2,52,4
California,2023,195000,0,2,0,3,0,2,0,0,79774,1,2,0,9,2,1,1,1,53,5,39,1983.42,2,2,2,0,2,40000,1,43,79774004,0,2,52,1
California,2023,195000,0,2,0,3,0,2,0,0,79774,1,3,0,8,1,1,1,1,52,5,39,1983.42,2,3,2,0,2,35000,1,44,79774004,0,2,52,4
California,2023,0,0,2,0,1,0,2,0,14400,79786,1,1,0,7,1,1,4,6,67,4,39,2207.22,1,4,1,0,2,0,1,41,79786001,14400,1,0,4
California,2023,70000,0,2,0,3,0,2,0,0,79787,1,1,0,13,1,1,5,1,37,6,40,2093.82,2,1,2,0,2,70000,1,41,79787001,0,2,52,4
California,2023,180000,0,2,0,3,0,2,0,0,79788,1,1,0,14,1,1,1,7,17,7,38,2257.53,2,3,2,0,2,0,1,44,79788001,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,1,0,8,1,1,1,1,52,6,43,2194.61,2,2,2,0,2,40000,1,41,79789001,0,2,44,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,2,0,1,1,1,1,7,39,7,39,2411.22,2,1,1,0,2,0,1,43,79789004,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,3,0,1,1,1,1,7,39,7,39,2411.22,2,1,1,0,2,0,1,44,79789004,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,4,0,1,1,1,5,7,39,4,40,6104.29,2,1,2,0,2,0,1,45,79789004,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,5,0,1,1,1,5,7,39,4,40,6104.29,2,1,2,0,2,0,1,46,79789004,0,2,0,4
California,2023,40000,0,2,2,2,0,2,2,0,79789,1,6,0,-1,1,1,1,0,11,7,0,2253.82,0,2,2,0,0,0,0,47,79789001,0,0,0,4
California,2023,14000,3600,1,2,2,12322,1,2,0,79790,1,1,3600,3,1,1,5,7,50,5,35,2126.46,2,3,1,0,2,14000,1,43,79790001,0,2,25,4
California,2023,0,0,2,2,2,0,2,2,0,79791,1,1,0,9,2,1,1,6,20,7,39,3020.09,1,5,1,0,2,0,1,42,79791001,0,2,0,1
California,2023,51000,12000,1,0,1,0,2,0,0,79792,1,1,12000,8,1,1,1,1,32,3,40,2669.06,2,2,1,0,2,51000,1,41,79792001,0,2,45,4
California,2023,75000,0,2,0,3,0,2,0,0,79793,1,1,0,14,1,1,4,1,75,6,42,2151.42,2,3,2,0,2,75000,1,41,79793001,0,2,52,4
California,2023,115000,0,2,0,3,0,2,0,0,79795,1,1,0,14,1,1,1,7,33,5,39,2307.11,2,3,2,0,2,0,1,41,79795001,0,2,0,4
California,2023,0,0,2,0,1,0,2,0,0,79796,1,1,0,1,1,1,1,7,36,7,40,5624.75,2,2,1,0,2,0,1,42,79796001,0,2,0,4
California,2023,0,0,2,0,1,0,2,0,0,79796,1,2,0,1,1,1,5,5,57,1,40,1977.67,2,2,1,0,2,0,1,43,79796001,0,2,0,4
California,2023,40000,0,2,2,1,0,2,2,0,79798,1,1,0,9,1,1,1,1,41,7,40,2305.18,2,2,1,0,2,40000,1,41,79798001,0,2,52,4
California,2023,75000,3400,1,0,1,0,2,0,0,79799,1,1,3400,9,1,2,1,0,4,7,0,7384.62,0,1,1,0,0,0,1,43,79799001,0,0,0,4
California,2023,40000,0,2,2,3,0,2,2,0,79800,1,1,0,6,1,1,1,1,38,1,39,2227.67,2,3,2,0,2,40000,1,41,79800001,0,2,52,4
California,2023,106000,1800,1,0,2,0,2,0,0,79801,1,1,1800,9,1,1,1,0,14,7,0,2329.81,0,3,1,0,0,0,1,43,79801001,0,0,0,4
California,2023,48000,0,2,0,1,0,2,0,0,79802,1,1,0,6,1,1,1,7,25,7,40,2023.54,2,1,1,0,2,0,1,44,79802001,0,2,0,4
California,2023,30000,4800,1,2,2,0,2,2,0,79803,1,1,4800,2,1,3,5,7,42,1,40,3308.83,2,3,2,0,2,0,1,41,79803001,0,2,0,4
California,2023,25000,17472,1,0,1,0,2,0,0,79804,1,1,17472,3,1,1,4,1,34,1,39,2421.77,2,1,1,0,2,10000,1,41,79804001,0,2,52,4
California,2023,25000,17472,1,0,1,0,2,0,0,79804,1,2,0,3,1,1,5,1,62,1,39,1980.09,2,1,1,0,2,15000,1,44,79804001,0,2,25,4
California,2023,60000,0,2,0,3,0,2,0,0,79805,1,1,0,8,1,1,5,1,39,1,43,2307.11,2,1,2,0,2,60000,1,41,79805001,0,2,52,4
California,2023,37000,3600,1,0,1,0,2,0,0,79806,1,1,3600,5,1,3,1,7,15,7,35,4093.48,2,2,1,0,2,0,1,42,79806001,0,2,0,4
California,2023,66200,0,2,2,2,0,2,2,0,79808,1,1,0,7,1,1,5,1,50,6,37,2095.16,2,4,2,0,2,31200,1,41,79808001,0,2,52,4
California,2023,66200,0,2,2,2,0,2,2,0,79808,1,2,0,7,1,1,1,0,0,7,0,3604.6,0,3,1,0,0,0,1,45,79808001,0,0,0,4
California,2023,77000,0,2,2,3,0,2,2,0,79810,1,1,0,14,1,1,1,1,49,5,45,2278.16,2,3,2,0,2,77000,1,41,79810001,0,2,52,4
California,2023,130000,0,2,0,3,0,2,0,0,79815,1,1,0,12,1,1,1,7,53,1,42,2022.21,2,3,2,0,2,40000,1,42,79815001,0,2,52,4
California,2023,24000,0,2,2,1,0,2,2,0,79817,1,1,0,4,1,1,1,1,21,7,39,2909.58,2,2,1,0,2,24000,1,41,79817001,0,2,24,4
California,2023,44000,0,2,2,3,0,2,2,0,79818,1,1,0,8,1,3,1,0,12,7,0,4529.59,0,1,2,0,0,0,1,42,79818001,0,0,0,4
California,2023,77000,0,2,2,3,0,2,2,0,79820,1,1,0,10,1,1,1,1,26,1,43,2572.19,2,2,2,0,2,27000,1,42,79820001,0,2,52,4
California,2023,20002,0,2,0,2,0,2,0,0,79821,1,1,0,2,1,1,5,7,54,1,33,2386.46,2,2,1,0,2,0,1,42,79821001,0,2,0,4
California,2023,97000,3400,1,0,1,0,2,0,0,79822,1,1,3400,10,1,1,1,1,18,7,39,2404.38,2,2,1,0,2,10000,1,44,79822001,0,2,52,4
California,2023,75000,1140,1,2,2,0,2,2,0,79823,1,1,1140,10,1,1,1,1,27,7,39,3111.85,2,3,2,0,2,65000,1,42,79823001,0,2,52,4
California,2023,88000,0,2,0,1,0,2,0,0,79824,1,1,0,11,1,1,5,1,30,1,40,2370.12,2,2,1,0,2,44000,1,42,79824001,0,2,52,4
California,2023,9300,0,2,0,3,0,2,0,0,79826,1,1,0,8,1,1,1,1,68,1,39,1923.16,2,4,2,0,2,9300,1,42,79826001,0,2,52,4
California,2023,106000,0,2,0,3,0,2,0,0,79827,1,1,0,4,1,1,5,7,41,7,33,2203.78,2,2,2,0,2,20000,1,41,79827001,0,2,52,4
California,2023,106000,0,2,0,3,0,2,0,0,79827,1,2,0,13,1,1,5,1,40,7,39,2203.78,2,2,2,0,2,70000,1,45,79827001,0,2,52,4
California,2023,55000,0,2,0,3,0,2,0,0,79829,1,1,0,11,2,5,4,6,80,1,42,2789.58,2,4,2,0,2,0,1,42,79829001,0,2,0,5
California,2023,55000,0,2,0,3,0,2,0,0,79829,1,2,0,11,2,5,2,1,28,1,42,5564.18,2,3,2,0,2,30000,1,43,79829001,0,2,42,5
California,2023,45000,8000,1,2,1,14400,1,2,0,79830,1,1,8000,7,2,2,1,0,10,7,0,4972.93,0,2,1,0,0,0,1,42,79830001,0,0,0,2
California,2023,0,2000,1,1,1,5200,1,2,0,79831,1,1,2000,3,2,2,1,0,13,7,0,2959.88,0,1,1,0,0,0,1,43,79831001,0,0,0,2
California,2023,257000,0,2,0,3,0,2,0,0,79832,1,1,0,14,2,4,5,1,46,1,44,2115.73,2,1,2,0,2,85000,1,42,79832001,0,2,52,3
California,2023,192000,0,2,0,3,0,2,0,0,79835,1,1,0,14,2,4,5,1,35,1,44,3156.2,2,4,2,0,2,92000,1,41,79835001,0,2,52,3
California,2023,120000,0,2,0,3,0,2,0,0,79836,1,1,0,9,2,4,4,1,40,3,43,2984.77,2,2,2,0,2,120000,1,41,79836001,0,2,52,3
California,2023,120000,0,2,0,3,0,2,0,0,79836,1,2,0,9,2,4,4,5,66,1,39,2092.29,2,4,2,0,2,0,1,46,79836001,0,2,0,3
California,2023,120000,0,2,0,3,0,2,0,0,79837,1,1,0,9,2,4,1,0,11,7,0,2529.98,0,2,2,0,0,0,1,45,79837001,0,0,0,3
California,2023,88000,0,2,0,3,0,2,0,0,79839,1,1,0,9,1,1,5,1,48,7,40,5924.88,2,1,2,0,2,0,1,43,79839001,0,2,0,4
California,2023,88000,0,2,0,3,0,2,0,0,79839,1,2,0,1,1,1,1,7,65,5,39,1892.84,2,1,2,0,2,0,1,45,79839001,0,2,0,4
California,2023,0,0,2,0,1,0,2,0,0,79840,1,1,0,1,2,1,5,7,39,1,39,2261.81,2,2,1,0,2,0,1,42,79840001,0,2,0,1
California,2023,10900,6400,1,2,3,0,2,2,0,79841,1,1,0,1,1,1,1,0,8,7,0,1690.29,0,2,2,0,0,0,1,47,79841001,0,0,0,4
California,2023,10900,6400,1,2,3,0,2,2,0,79841,1,2,6400,13,1,1,1,1,35,6,39,2033.64,1,2,2,0,2,7000,1,48,79841001,0,2,52,4
